userID,gameName,rating,gameID
59945701,Undertale,2.886631130627757,100038.0
59945701,Counter-Strike Global Offensive,2.815637114690124,100039.0
59945701,Orcs Must Die!,2.1267973866856758,100040.0
59945701,THE KING OF FIGHTERS XIII STEAM EDITION,2.0375350005115247,100041.0
59945701,GUILTY GEAR XX ACCENT CORE PLUS R,1.9319600057813584,100042.0
59945701,Skullgirls,1.8027466551039497,100043.0
59945701,Assassin's Creed II,1.6361616729595496,100044.0
59945701,Company of Heroes Opposing Fronts,1.0,100045.0
59945701,Team Fortress 2,1.0,100009.0
53875128,Grand Theft Auto V,4.91266460165809,100046.0
53875128,Insurgency,4.809776661908358,100047.0
53875128,Left 4 Dead 2,4.801677798292101,100004.0
53875128,METAL GEAR SOLID V THE PHANTOM PAIN,4.694469348856192,100048.0
53875128,S.T.A.L.K.E.R. Shadow of Chernobyl,4.643191679763958,100049.0
53875128,S.T.A.L.K.E.R. Call of Pripyat,4.598626672448025,100050.0
53875128,Saints Row The Third,4.392090725800367,100051.0
53875128,Far Cry 3,4.392090725800367,100052.0
53875128,S.T.A.L.K.E.R. Clear Sky,4.392090725800367,100053.0
53875128,Rocket League,4.375305222723007,100054.0
53875128,Assassin's Creed II,4.358018586503849,100044.0
53875128,Far Cry 4,4.340199971093208,100055.0
53875128,Prototype,4.19725334489605,100056.0
53875128,Space Pirates and Zombies,4.173614988948808,100057.0
53875128,Dying Light,4.148970448023457,100058.0
53875128,Just Cause 2,4.148970448023457,100059.0
53875128,Mirror's Edge,4.148970448023457,100060.0
53875128,Mad Max,4.123230241096275,100061.0
53875128,Portal 2,4.096292392978559,100062.0
53875128,Deus Ex Human Revolution,4.096292392978559,100063.0
53875128,Middle-earth Shadow of Mordor,4.056341428475301,100064.0
53875128,RUNNING WITH RIFLES,4.022895637870684,100065.0
53875128,Deus Ex Human Revolution - Director's Cut,4.016601452973906,100066.0
53875128,Batman Arkham City GOTY,3.9705156061515643,100067.0
53875128,Tropico 4,3.873781383286749,100068.0
53875128,Cave Story+,3.848960756208542,100069.0
53875128,Dust An Elysian Tail,3.836139731153077,100070.0
53875128,F.E.A.R.,3.7958800173440754,100071.0
53875128,South Park The Stick of Truth,3.7818131075663306,100072.0
53875128,Sleeping Dogs,3.747597120471482,100073.0
53875128,Watch_Dogs,3.732290696893575,100074.0
53875128,Saints Row IV,3.7270973050488765,100075.0
53875128,DayZ,3.7218569135443,100076.0
53875128,Half-Life 2,3.678133562349223,100077.0
53875128,Reassembly,3.6724284983768567,100078.0
53875128,Sid Meier's Civilization III Complete,3.6549681009233264,100079.0
53875128,The Talos Principle,3.6549681009233264,100080.0
53875128,DiRT 3,3.6490289790216597,100081.0
53875128,FTL Faster Than Light,3.6490289790216597,100082.0
53875128,Bastion,3.6430283107194246,100037.0
53875128,Age of Empires II HD Edition,3.605656679252433,100083.0
53875128,Batman Arkham Asylum GOTY Edition,3.5991866755265502,100084.0
53875128,Gunpoint,3.579331268324757,100085.0
53875128,Rebuild 3 Gangs of Deadsville,3.5657057147491753,100086.0
53875128,Recettear An Item Shop's Tale,3.558770789834765,100087.0
53875128,Metro 2033,3.5227928035873073,100088.0
53875128,Monaco,3.5077514563743883,100089.0
53875128,Fallout New Vegas,3.5000816845222666,100003.0
53875128,Overgrowth,3.484430480160608,100090.0
53875128,Assassin's Creed III,3.4764433285750247,100091.0
53875128,Ori and the Blind Forest,3.460130720019009,100092.0
53875128,Far Cry 3 Blood Dragon,3.4347664036011016,100093.0
53875128,Burnout Paradise The Ultimate Box,3.4260585807224913,100094.0
53875128,PROTOTYPE 2,3.4082399653118496,100095.0
53875128,Game Dev Tycoon,3.4082399653118496,100096.0
53875128,Sniper Elite 3,3.389855585997672,100097.0
53875128,Gratuitous Space Battles,3.370868333844858,100098.0
53875128,Sid Meier's Civilization V,3.3611360155228587,100028.0
53875128,Rogue Legacy,3.3411664742299885,100099.0
53875128,Plague Inc Evolved,3.3309173693416003,100100.0
53875128,From Dust,3.3309173693416003,100101.0
53875128,Next Car Game Wreckfest,3.320483585992325,100102.0
53875128,Rivals of Aether,3.320483585992325,100103.0
53875128,Half-Life 2 Episode Two,3.320483585992325,100104.0
53875128,Rise of Nations Extended Edition,3.2880044581797323,100105.0
53875128,Nidhogg,3.2535947733713515,100106.0
53875128,Spec Ops The Line,3.1912702353149167,100107.0
53875128,Dishonored,3.177957940772782,100108.0
53875128,Half-Life 2 Episode One,3.1643323871972004,100109.0
53875128,Wolfenstein The New Order,3.136079988437283,100110.0
53875128,Distance,3.136079988437283,100111.0
53875128,Epic Battle Fantasy 4,3.136079988437283,100112.0
53875128,Metro Last Light,3.0909356320893266,100113.0
53875128,Miasmata,3.0419718893896732,100114.0
53875128,Dead Space,3.0246852531705164,100115.0
53875128,Hotline Miami,3.0068666377598747,100116.0
53875128,NOT A HERO,2.9694950062928833,100117.0
53875128,Receiver,2.949863997198608,100118.0
53875128,Crypt of the NecroDancer,2.9295440417896255,100119.0
53875128,Portal,2.9295440417896255,100120.0
53875128,F.E.A.R. 2 Project Origin,2.9295440417896255,100121.0
53875128,NaissanceE,2.9084850188786495,100122.0
53875128,SteamWorld Dig,2.886631130627757,100123.0
53875128,Kairo,2.863920011562717,100124.0
53875128,SNOW,2.863920011562717,100125.0
53875128,The Binding of Isaac,2.8402816556154744,100126.0
53875128,LEGO The Lord of the Rings,2.789896907762942,100127.0
53875128,METAL GEAR RISING REVENGEANCE,2.789896907762942,100128.0
53875128,Starpoint Gemini 2,2.7347066608853083,100129.0
53875128,The Vanishing of Ethan Carter,2.7050048012704386,100130.0
53875128,Goat Simulator,2.7050048012704386,100131.0
53875128,Mass Effect,2.7050048012704386,100132.0
53875128,Arma 2 Operation Arrowhead,2.6736966734710745,100133.0
53875128,METAL GEAR SOLID V GROUND ZEROES,2.6736966734710745,100134.0
53875128,Banished,2.6736966734710745,100135.0
53875128,DiRT Showdown,2.6405985618376984,100136.0
53875128,Left 4 Dead,2.6405985618376984,100008.0
53875128,Sonic Adventure 2 ,2.6054933102078994,100137.0
53875128,Grand Theft Auto IV,2.5681216787409085,100017.0
53875128,Battlestations Midway,2.5281707142376506,100138.0
53875128,HOARD,2.5281707142376506,100139.0
53875128,Sunless Sea,2.485257803075782,100140.0
53875128,Mark of the Ninja,2.485257803075782,100141.0
53875128,L.A. Noire,2.485257803075782,100029.0
53875128,Creeper World 3 Arc Eternal,2.3885235802109666,100142.0
53875128,Turbo Dismount,2.3885235802109666,100143.0
53875128,Floating Point,2.3885235802109666,100144.0
53875128,Grow Home,2.3885235802109666,100145.0
53875128,LUFTRAUSERS,2.333333333333333,100146.0
53875128,Arma 2,2.333333333333333,100147.0
53875128,No Time To Explain Remastered,2.2723233459190997,100148.0
53875128,FEZ,2.2723233459190997,100149.0
53875128,Delver,2.2723233459190997,100150.0
53875128,The Legend of Heroes Trails in the Sky,2.2723233459190997,100151.0
53875128,Evoland,2.2723233459190997,100152.0
53875128,Bleed,2.2041199826559246,100153.0
53875128,Borderlands 2,2.2041199826559246,100154.0
53875128,Race The Sun,2.2041199826559246,100155.0
53875128,Shadowgrounds,2.2041199826559246,100156.0
53875128,They Bleed Pixels,2.2041199826559246,100157.0
53875128,BioShock,2.2041199826559246,100022.0
53875128,Trine,2.2041199826559246,100158.0
53875128,"Sir, You Are Being Hunted",2.2041199826559246,100159.0
53875128,Next Car Game Sneak Peek 2.0,2.1267973866856758,100160.0
53875128,Symphony,2.1267973866856758,100161.0
53875128,DLC Quest,2.1267973866856758,100162.0
53875128,Far Cry 2,2.1267973866856758,100163.0
53875128,The Stanley Parable,2.0375350005115247,100164.0
53875128,Freedom Planet,2.0375350005115247,100165.0
53875128,KHOLAT,2.0375350005115247,100166.0
53875128,Osmos,2.0375350005115247,100167.0
53875128,Secrets of Rtikon,2.0375350005115247,100168.0
53875128,Oil Rush,2.0375350005115247,100169.0
53875128,Unepic,2.0375350005115247,100170.0
53875128,FINAL FANTASY VII,2.0375350005115247,100033.0
53875128,The Legend of Korra,1.9319600057813584,100171.0
53875128,404Sight,1.9319600057813584,100172.0
53875128,Dark Souls Prepare to Die Edition,1.9319600057813584,100173.0
53875128,Gravity Ghost,1.9319600057813584,100174.0
53875128,Psychonauts,1.9319600057813584,100175.0
53875128,Rock of Ages,1.9319600057813584,100176.0
53875128,Spore,1.9319600057813584,100002.0
53875128,Half-Life 2 Lost Coast,1.9319600057813584,100177.0
53875128,Galcon Legends,1.9319600057813584,100178.0
53875128,Air Brawl,1.9319600057813584,100179.0
53875128,Cat Goes Fishing,1.9319600057813584,100180.0
53875128,One Finger Death Punch,1.9319600057813584,100181.0
53875128,Mind Path to Thalamus Enhanced Edition,1.8027466551039497,100182.0
53875128,INK,1.8027466551039497,100183.0
53875128,Intrusion 2,1.8027466551039497,100184.0
53875128,Amnesia The Dark Descent,1.8027466551039497,100185.0
53875128,Fieldrunners,1.8027466551039497,100186.0
53875128,Out There Somewhere,1.8027466551039497,100187.0
53875128,KAMI,1.8027466551039497,100188.0
53875128,Lone Survivor The Director's Cut,1.8027466551039497,100189.0
53875128,NightSky,1.8027466551039497,100190.0
53875128,Frozen Synapse,1.8027466551039497,100191.0
53875128,Hammerfight,1.8027466551039497,100192.0
53875128,Spintires,1.8027466551039497,100193.0
53875128,Ziggurat,1.8027466551039497,100194.0
53875128,AaaaaAAaaaAAAaaAAAAaAAAAA!!! for the Awesome,1.8027466551039497,100195.0
53875128,Dead Island,1.6361616729595496,100196.0
53875128,Superbrothers Sword & Sworcery EP,1.6361616729595496,100197.0
53875128,GRID 2,1.6361616729595496,100198.0
53875128,Sonic & All-Stars Racing Transformed,1.6361616729595496,100199.0
53875128,Call of Juarez Gunslinger,1.6361616729595496,100200.0
53875128,Crysis 2 Maximum Edition,1.6361616729595496,100201.0
53875128,Strike Vector,1.6361616729595496,100202.0
53875128,Prison Architect,1.6361616729595496,100203.0
53875128,Lego Harry Potter,1.6361616729595496,100204.0
53875128,Outlast,1.6361616729595496,100205.0
53875128,Super Hexagon,1.401373327551975,100206.0
53875128,WRC 4 FIA WORLD RALLY CHAMPIONSHIP,1.401373327551975,100207.0
53875128,Valkyria Chronicles,1.401373327551975,100208.0
53875128,Shatter,1.401373327551975,100209.0
53875128,Proteus,1.401373327551975,100210.0
53875128,Jamestown,1.401373327551975,100211.0
53875128,Spelunky,1.401373327551975,100212.0
53875128,Astebreed,1.401373327551975,100213.0
53875128,STAR WARS Knights of the Old Republic II The Sith Lords,1.401373327551975,100214.0
53875128,Phantom Breaker Battle Grounds,1.401373327551975,100215.0
53875128,Tom Clancy's Splinter Cell Chaos Theory,1.401373327551975,100216.0
53875128,The Witcher Enhanced Edition,1.401373327551975,100217.0
53875128,Risk of Rain,1.401373327551975,100218.0
53875128,Survarium,1.401373327551975,100219.0
53875128,Afterlife Empire,1.401373327551975,100220.0
53875128,BattleBlock Theater,1.401373327551975,100221.0
53875128,Need for Speed Hot Pursuit,1.401373327551975,100222.0
53875128,BIT.TRIP RUNNER,1.0,100223.0
53875128,Coin Crypt,1.0,100224.0
53875128,Skullgirls,1.0,100043.0
53875128,The Crew,1.0,100225.0
53875128,Metro Last Light Redux,1.0,100226.0
53875128,Crimzon Clover  WORLD IGNITION,1.0,100227.0
53875128,Sonic Generations,1.0,100228.0
53875128,Ethan Meteor Hunter,1.0,100229.0
53875128,Reus,1.0,100230.0
140954425,Team Fortress 2,3.8185911364091156,100009.0
26122540,Call of Duty Modern Warfare 2 - Multiplayer,4.951717103127407,100231.0
26122540,Call of Duty Modern Warfare 2,4.56279714391429,100232.0
26122540,Call of Duty Black Ops - Multiplayer,4.123230241096275,100233.0
26122540,Counter-Strike Source,3.683782966273563,100234.0
26122540,Dungeon Defenders,3.4433452169416485,100235.0
26122540,Call of Duty Black Ops,2.9884822584456967,100236.0
26122540,Day of Defeat Source,2.3885235802109666,100237.0
176410694,Dota 2,3.612055189761458,100021.0
197278511,Dota 2,1.9319600057813584,100021.0
150128162,Team Fortress 2,4.497665720530534,100009.0
197455089,Dota 2,3.0419718893896732,100021.0
63024728,Empire Total War,4.497665720530534,100238.0
297811211,ARK Survival Evolved,4.283197330531942,100239.0
297811211,Team Fortress 2,3.6724284983768567,100009.0
297811211,Unturned,3.3309173693416003,100240.0
76933274,Alien Swarm,2.333333333333333,100241.0
218323237,Dota 2,3.8936822871932764,100021.0
218323237,Tomb Raider,3.5926435628668916,100010.0
218323237,TERA,2.2723233459190997,100242.0
302186258,Dota 2,3.1643323871972004,100021.0
126340495,Dota 2,5.0,100021.0
126340495,Counter-Strike Global Offensive,5.0,100039.0
126340495,Counter-Strike Source,5.0,100234.0
126340495,Rust,4.7851321209830076,100243.0
126340495,Saints Row IV,4.574988316500783,100075.0
126340495,Team Fortress 2,3.9424345013757995,100009.0
126340495,Dead Island Riptide,3.8447185444936234,100244.0
126340495,Flatout 3,3.7575811489948823,100245.0
126340495,Garry's Mod,3.678133562349223,100024.0
126340495,Counter-Strike Nexon Zombies,3.351237324750583,100246.0
126340495,Outlast,3.150378475626314,100205.0
126340495,Robocraft,2.815637114690124,100023.0
126340495,Far Cry 3,2.789896907762942,100052.0
126340495,Everlasting Summer,2.0375350005115247,100247.0
126340495,Dead Island Epidemic,2.0375350005115247,100012.0
126340495,War Thunder,1.8027466551039497,100248.0
126340495,DCS World,1.6361616729595496,100249.0
194895541,Dota 2,2.3885235802109666,100021.0
194895541,Tactical Intervention,1.8027466551039497,100250.0
170625356,Dota 2,3.4923089596413015,100021.0
167362888,Dota 2,5.0,100021.0
208649703,Counter-Strike Global Offensive,5.0,100039.0
225987202,Dota 2,3.1063781288224135,100021.0
195071563,Dota 2,3.389855585997672,100021.0
254906420,Team Fortress 2,2.4389083280634996,100009.0
247160953,Dota 2,2.7050048012704386,100021.0
308653033,Unturned,2.0375350005115247,100240.0
144138643,Dota 2,3.2880044581797323,100021.0
97298878,Medal of Honor(TM) Multiplayer,4.524603568648249,100251.0
97298878,Max Payne 2 The Fall of Max Payne,4.340199971093208,100252.0
97298878,Middle-earth Shadow of Mordor,4.219964463961091,100064.0
97298878,Mafia II,3.935196165760602,100253.0
97298878,Nosgoth,3.931542782605897,100254.0
97298878,Race The Sun,3.6949190654265838,100155.0
97298878,Space Pirates and Zombies,3.636964807051797,100057.0
97298878,Revenge of the Titans,3.6183837697940735,100255.0
97298878,Team Fortress 2,3.605656679252433,100009.0
97298878,Dota 2,3.579331268324757,100021.0
97298878,A Virus Named TOM,3.558770789834765,100256.0
97298878,Europa Universalis III,3.558770789834765,100257.0
97298878,Awesomenauts,3.5517518031782886,100258.0
97298878,Super Puzzle Platformer Deluxe,3.3611360155228587,100259.0
97298878,Super Meat Boy,3.2294638105809566,100260.0
97298878,LIMBO,2.485257803075782,100261.0
97298878,Mark of the Ninja,2.2723233459190997,100141.0
97298878,Burnout Paradise The Ultimate Box,2.0375350005115247,100094.0
97298878,Mirror's Edge,1.9319600057813584,100060.0
97298878,Crysis 2 Maximum Edition,1.9319600057813584,100201.0
97298878,Painkiller Overdose,1.8027466551039497,100262.0
97298878,Cogs,1.401373327551975,100263.0
97298878,Crayon Physics Deluxe,1.401373327551975,100264.0
97298878,Osmos,1.0,100167.0
173909336,America's Army Proving Grounds,5.0,100265.0
173909336,Tom Clancy's Ghost Recon Phantoms - NA,3.9807045958767318,100266.0
173909336,APB Reloaded,3.3611360155228587,100267.0
198572546,Dota 2,3.8050716279412757,100021.0
219509107,Dota 2,2.7629590596452256,100021.0
202906503,Dota 2,3.689377785731707,100021.0
92107940,The Elder Scrolls V Skyrim,5.0,100000.0
92107940,7 Days to Die,4.9941802594634,100031.0
92107940,Garry's Mod,4.469413321770617,100024.0
92107940,Far Cry 3 Blood Dragon,4.302828339626217,100093.0
92107940,ORION Prelude,3.6666666666666665,100268.0
92107940,Hotline Miami,3.5657057147491753,100116.0
92107940,Goat Simulator,2.7050048012704386,100131.0
92107940,Hotline Miami 2 Wrong Number,2.2041199826559246,100269.0
92107940,Amnesia A Machine for Pigs,1.9319600057813584,100270.0
251431515,Dota 2,2.2723233459190997,100021.0
233558010,Batman Arkham City GOTY,4.8635027883872555,100067.0
233558010,Deadpool,4.375305222723007,100271.0
99189757,Team Fortress 2,5.0,100009.0
30695285,Counter-Strike Condition Zero,4.408403334356382,100272.0
30695285,Counter-Strike,1.401373327551975,100273.0
259648553,Mad Max,3.9705156061515643,100061.0
201069271,Dota 2,3.2416549831674497,100021.0
48845802,Counter-Strike,5.0,100273.0
48845802,Mount & Blade Warband,4.85612613692064,100274.0
48845802,Counter-Strike Condition Zero,4.704201667178191,100272.0
48845802,Castle Crashers,4.32181559177903,100275.0
48845802,Call of Duty Black Ops,3.7374379246445595,100236.0
48845802,Call of Duty Black Ops - Multiplayer,3.6666666666666665,100233.0
48845802,Tom Clancy's Ghost Recon Phantoms - EU,3.5227928035873073,100276.0
48845802,Left 4 Dead,2.3885235802109666,100008.0
48845802,SMITE,2.2723233459190997,100277.0
48845802,Ricochet,1.6361616729595496,100278.0
48845802,Kane & Lynch 2 Dog Days,1.401373327551975,100279.0
226212066,Counter-Strike Global Offensive,4.9641704714662644,100039.0
226212066,Unturned,3.9014550120742415,100240.0
226212066,Garry's Mod,3.7112316739825992,100024.0
226212066,PAYDAY 2,3.4347664036011016,100280.0
226212066,Team Fortress 2,3.0750700010230494,100009.0
226212066,Infinite Crisis,2.8402816556154744,100281.0
226212066,AdVenture Capitalist,2.7629590596452256,100282.0
226212066,DiggerOnline,2.2723233459190997,100283.0
226212066,Survarium,2.1267973866856758,100219.0
226212066,Heroes & Generals,1.401373327551975,100284.0
221430493,Dota 2,3.2990344928010518,100021.0
62923086,Counter-Strike,4.945388523094791,100273.0
250006052,The Elder Scrolls V Skyrim,5.0,100000.0
250006052,Project CARS,4.469413321770617,100285.0
65117175,Defense Grid The Awakening,4.759391914055825,100286.0
65117175,Broken Age,4.392090725800367,100287.0
65117175,Cloud Chamber,4.123230241096275,100288.0
65117175,Stacking,4.056341428475301,100289.0
65117175,Ghostbusters The Video Game,3.9495834725386105,100290.0
65117175,Faerie Solitaire,3.8897564463309013,100291.0
65117175,Dreamfall Chapters,3.8858038077125827,100292.0
65117175,Portal Stories Mel,3.873781383286749,100293.0
65117175,Universe Sandbox,3.8318021879561144,100294.0
65117175,Portal 2,3.7374379246445595,100062.0
65117175,Toki Tori,3.732290696893575,100295.0
65117175,The Wonderful End of the World,3.6949190654265838,100296.0
65117175,Hacker Evolution,3.636964807051797,100297.0
65117175,Portal,3.612055189761458,100120.0
65117175,Thomas Was Alone,3.605656679252433,100298.0
65117175,Little Inferno,3.5991866755265502,100299.0
65117175,BIT.TRIP RUNNER,3.579331268324757,100223.0
65117175,The Stanley Parable,3.468344464958767,100164.0
65117175,Costume Quest,3.468344464958767,100300.0
65117175,RUSH,3.468344464958767,100301.0
65117175,Return to Mysterious Island 2,3.3611360155228587,100302.0
65117175,World of Goo,3.3611360155228587,100303.0
65117175,Deus Ex Game of the Year Edition,3.3309173693416003,100304.0
65117175,Portal 2 - The Final Hours,3.3309173693416003,100305.0
65117175,AaAaAA!!! - A Reckless Disregard for Gravity,3.2990344928010518,100306.0
65117175,Audiosurf,3.2880044581797323,100307.0
65117175,Machinarium,3.276760234797248,100308.0
65117175,VVVVVV,3.276760234797248,100309.0
65117175,GEARCRACK Arena,3.2294638105809566,100310.0
65117175,Quantum Conundrum,3.177957940772782,100311.0
65117175,Mission Control NanoMech,3.150378475626314,100312.0
65117175,Defense Grid 2 A Matter of Endurance,3.150378475626314,100313.0
65117175,Alan Wake's American Nightmare,3.0909356320893266,100314.0
65117175,Sam & Max 101 Culture Shock,3.0909356320893266,100315.0
65117175,Back to the Future Ep 2 - Get Tannen!,3.0750700010230494,100316.0
65117175,The Ball,3.0750700010230494,100317.0
65117175,Torchlight II,3.0750700010230494,100318.0
65117175,Back to the Future Ep 5 - OUTATIME,3.0419718893896732,100319.0
65117175,Amnesia The Dark Descent,3.0246852531705164,100185.0
65117175,Sam & Max 102 Situation Comedy,3.0068666377598747,100320.0
65117175,Jamestown,3.0068666377598747,100211.0
65117175,Oozi Earth Adventure,2.9884822584456967,100321.0
65117175,Back to the Future Ep 1 - It's About Time,2.949863997198608,100322.0
65117175,Back to the Future Ep 4 - Double Visions,2.9295440417896255,100323.0
65117175,Organ Trail Director's Cut,2.9084850188786495,100324.0
65117175,Back to the Future Ep 3 - Citizen Brown,2.886631130627757,100325.0
65117175,Fester Mudd Curse of the Gold - Episode 1,2.815637114690124,100326.0
65117175,BIT.TRIP BEAT,2.789896907762942,100327.0
65117175,Braid,2.789896907762942,100328.0
65117175,A Virus Named TOM,2.7629590596452256,100256.0
65117175,FTL Faster Than Light,2.7347066608853083,100082.0
65117175,Atom Zombie Smasher ,2.7347066608853083,100329.0
65117175,Team Fortress 2,2.485257803075782,100009.0
65117175,Super Meat Boy,2.4389083280634996,100260.0
65117175,1... 2... 3... KICK IT! (Drop That Beat Like an Ugly Baby),2.4389083280634996,100330.0
65117175,Bastion,2.3885235802109666,100037.0
65117175,Osmos,2.333333333333333,100167.0
65117175,Cogs,2.333333333333333,100263.0
65117175,Botanicula,2.2723233459190997,100331.0
65117175,Killing Floor,2.2723233459190997,100035.0
65117175,And Yet It Moves,2.2041199826559246,100332.0
65117175,NightSky,2.0375350005115247,100190.0
65117175,Ticket to Ride,1.9319600057813584,100333.0
65117175,Penumbra Overture,1.8027466551039497,100334.0
65117175,Dear Esther,1.6361616729595496,100335.0
65117175,Crayon Physics Deluxe,1.6361616729595496,100264.0
65117175,Lucid,1.401373327551975,100336.0
65117175,Critical Mass,1.0,100337.0
227944885,Dota 2,4.723188919331005,100021.0
144004384,Dota 2,4.123230241096275,100021.0
236557903,Team Fortress 2,2.7347066608853083,100009.0
236557903,S.K.I.L.L. - Special Force 2,2.2723233459190997,100338.0
236557903,BLOCKADE 3D,1.6361616729595496,100339.0
11373749,Team Fortress 2,5.0,100009.0
11373749,Rocket League,5.0,100054.0
11373749,Left 4 Dead 2,5.0,100004.0
11373749,The Elder Scrolls V Skyrim,5.0,100000.0
11373749,Audiosurf,5.0,100307.0
11373749,Fallout 3 - Game of the Year Edition,5.0,100015.0
11373749,The Elder Scrolls IV Oblivion ,4.9941802594634,100340.0
11373749,Terraria,4.899039048082509,100341.0
11373749,Assassin's Creed Brotherhood,4.723188919331005,100342.0
11373749,Grand Theft Auto V,4.713773113347689,100046.0
11373749,Saints Row 2,4.684570658083916,100343.0
11373749,Grand Theft Auto Episodes from Liberty City,4.674499807563322,100344.0
11373749,The Witcher Enhanced Edition,4.664250702674934,100217.0
11373749,Super Meat Boy,4.550343775575432,100260.0
11373749,Left 4 Dead,4.524603568648249,100008.0
11373749,Saints Row The Third,4.524603568648249,100051.0
11373749,Batman Arkham Origins,4.483711808959647,100345.0
11373749,The Witcher 2 Assassins of Kings Enhanced Edition,4.4547528093686655,100346.0
11373749,The Elder Scrolls III Morrowind,4.4397114621557465,100347.0
11373749,Bookworm Adventures Deluxe,4.4397114621557465,100348.0
11373749,Star Wars Knights of the Old Republic,4.408403334356382,100349.0
11373749,Watch_Dogs,4.340199971093208,100074.0
11373749,Sleeping Dogs,4.32181559177903,100073.0
11373749,GRID,4.32181559177903,100350.0
11373749,Hidden Object Bundle 4 in 1,4.241818352211983,100351.0
11373749,Darksiders,4.173614988948808,100352.0
11373749,Worms Reloaded,4.148970448023457,100353.0
11373749,FlatOut Ultimate Carnage,4.148970448023457,100354.0
11373749,SimCity 4 Deluxe,4.148970448023457,100355.0
11373749,Portal 2,4.123230241096275,100062.0
11373749,Call of Duty Black Ops - Multiplayer,4.096292392978559,100233.0
11373749,Rogue Legacy,4.096292392978559,100099.0
11373749,Trine,4.096292392978559,100158.0
11373749,Chivalry Medieval Warfare,4.065137435212942,100356.0
11373749,Spelunky,4.0622202536820415,100212.0
11373749,Ghost Master,4.05928830154879,100357.0
11373749,Peggle Deluxe,4.05928830154879,100358.0
11373749,Alan Wake,4.05337948181669,100359.0
11373749,Peggle Nights,4.05337948181669,100360.0
11373749,Sherlock Holmes Nemesis,4.050402306573634,100361.0
11373749,Puzzler World 2,4.04137782299697,100362.0
11373749,Tomb Raider,4.016601452973906,100010.0
11373749,Bejeweled 3,4.013428517313433,100363.0
11373749,Half-Life 2,4.010238099825579,100077.0
11373749,Alice Madness Returns,3.9840614708383937,100364.0
11373749,BioShock,3.9773281471895383,100022.0
11373749,The Book of Unwritten Tales,3.9166942944486176,100365.0
11373749,FEZ,3.9014550120742415,100149.0
11373749,The Movies,3.8818240029799664,100366.0
11373749,Guacamelee! Gold Edition,3.8778166561269996,100367.0
11373749,The Walking Dead,3.8615040475709836,100368.0
11373749,MacGuffin's Curse,3.8531721152016485,100369.0
11373749,The Testament of Sherlock Holmes,3.8531721152016485,100370.0
11373749,Bully Scholarship Edition,3.840445024660008,100371.0
11373749,Indigo Prophecy,3.8096132928638244,100372.0
11373749,Just Cause 2,3.8050716279412757,100059.0
11373749,Crazy Machines 2,3.8004940601567503,100373.0
11373749,The Secret of Monkey Island Special Edition,3.791228913549647,100374.0
11373749,Kingdoms of Amalur Reckoning,3.791228913549647,100375.0
11373749,"Cook, Serve, Delicious!",3.752610652302558,100376.0
11373749,Deponia The Complete Journey,3.7374379246445595,100377.0
11373749,Game Dev Tycoon,3.7374379246445595,100096.0
11373749,Prison Architect,3.732290696893575,100203.0
11373749,Bastion,3.7270973050488765,100037.0
11373749,Call of Duty Modern Warfare 2,3.7218569135443,100232.0
